cuenta_id,nombre,saldo,edad,tipo
8000113,Unknown,,40,-1
8000106,Charlie Green,10000,100,ahorro
8000116,Diana Prince,8000,100,ahorro
8000140,John Doe,,30,hipoteca
8000127,Diana Prince,8000,30,ahorro
8000110,Alice Brown,7000,,-1
8000115,Diana Prince,,40,-1
8000138,Charlie Green,5000,,-1
8000150,Diana Prince,8000,35,-1
8000101,Steve Rogers,5000,35,-1
8000105,Alice Brown,,25,prestamo
8000150,Steve Rogers,,25,hipoteca
8000137,Charlie Green,7000,150,hipoteca
8000124,John Doe,,35,prestamo
8000132,John Doe,,40,-1
8000113,Alice Brown,,,-1
8000119,Steve Rogers,,35,-1
8000113,Charlie Green,7000,,unknown
8000146,Charlie Green,8000,25,unknown
8000121,Alice Brown,5000,25,hipoteca
8000143,John Doe,12000,35,prestamo
8000118,Jane Smith,5000,25,-1
8000144,Diana Prince,8000,100,prestamo
8000127,John Doe,12000,100,ahorro
8000120,John Doe,,,-1
8000133,Steve Rogers,5000,35,prestamo
8000114,Jane Smith,12000,100,unknown
8000139,Charlie Green,12000,45,-1
8000132,Alice Brown,12000,100,hipoteca
8000108,Alice Brown,5000,25,hipoteca
8000107,John Doe,8000,35,hipoteca
8000107,Bob Johnson,8000,45,-1
8000118,Charlie Green,5000,100,hipoteca
8000149,Steve Rogers,,150,prestamo
8000107,Alice Brown,10000,45,prestamo
8000128,Diana Prince,7000,,hipoteca
8000102,Diana Prince,5000,35,hipoteca
8000127,Charlie Green,7000,30,-1
8000112,Bob Johnson,5000,25,ahorro
8000120,Jane Smith,5000,150,-1
8000146,John Doe,,45,unknown
8000132,Bob Johnson,8000,100,prestamo
8000112,Jane Smith,,100,-1
8000129,Steve Rogers,7000,150,-1
8000136,Bob Johnson,10000,,hipoteca
8000134,Diana Prince,12000,100,ahorro
8000105,Jane Smith,10000,25,-1
8000112,Bob Johnson,,25,ahorro
8000150,John Doe,7000,40,ahorro
8000111,Steve Rogers,10000,,-1
8000149,Unknown,8000,40,ahorro
8000109,John Doe,8000,25,hipoteca
8000147,John Doe,,30,ahorro
8000144,Alice Brown,8000,30,hipoteca
8000120,Bob Johnson,5000,45,-1
8000133,John Doe,10000,,hipoteca
8000114,Jane Smith,5000,35,ahorro
8000114,Steve Rogers,10000,100,-1
8000132,Diana Prince,7000,,-1
8000147,Unknown,5000,45,-1
8000104,Steve Rogers,,,hipoteca
8000108,Alice Brown,,100,prestamo
8000126,Unknown,12000,25,-1
8000118,Jane Smith,10000,45,ahorro
8000110,John Doe,8000,25,-1
8000116,Steve Rogers,7000,150,hipoteca
8000107,John Doe,7000,25,-1
8000133,Alice Brown,5000,35,prestamo
8000115,Bob Johnson,10000,45,hipoteca
8000134,Diana Prince,10000,40,-1
8000145,John Doe,5000,35,hipoteca
8000141,John Doe,10000,35,prestamo
8000103,John Doe,,45,hipoteca
8000117,Alice Brown,10000,100,unknown
8000106,Diana Prince,8000,25,-1
8000128,Jane Smith,8000,30,-1
8000103,Jane Smith,7000,25,unknown
8000120,Jane Smith,5000,,ahorro
8000109,Alice Brown,,150,hipoteca
8000135,Charlie Green,12000,,prestamo
8000129,Diana Prince,,30,hipoteca
8000130,John Doe,,40,ahorro
8000130,Jane Smith,8000,25,prestamo
8000104,Bob Johnson,12000,30,prestamo
8000144,Steve Rogers,10000,,prestamo
8000120,Jane Smith,,25,prestamo
8000101,John Doe,10000,35,prestamo
8000102,Jane Smith,,150,hipoteca
8000145,Alice Brown,,100,hipoteca
8000136,Jane Smith,7000,40,ahorro
8000122,Alice Brown,10000,45,hipoteca
8000121,Diana Prince,7000,45,prestamo
8000134,Charlie Green,10000,45,prestamo
8000137,Jane Smith,8000,,-1
8000130,Alice Brown,,25,-1
8000116,Alice Brown,12000,40,unknown
8000133,Alice Brown,5000,35,hipoteca
8000126,Bob Johnson,,,ahorro
8000129,Jane Smith,10000,,-1
8000138,Unknown,10000,30,-1
8000148,Unknown,5000,100,ahorro
8000124,Steve Rogers,7000,,hipoteca
8000110,Alice Brown,7000,,-1
8000139,Jane Smith,,100,-1
8000107,Alice Brown,7000,100,prestamo
8000142,Steve Rogers,7000,30,-1
8000113,John Doe,,30,prestamo
8000107,Alice Brown,10000,40,-1
8000140,Charlie Green,5000,,prestamo
8000113,Alice Brown,7000,150,-1
8000114,Bob Johnson,7000,,-1
8000102,Bob Johnson,5000,150,hipoteca
8000138,Jane Smith,7000,45,prestamo
8000143,Charlie Green,,45,-1
8000103,Jane Smith,10000,100,-1
8000107,Alice Brown,7000,,hipoteca
8000112,Bob Johnson,10000,30,ahorro
8000107,Bob Johnson,,35,hipoteca
8000142,Steve Rogers,,25,ahorro
8000148,Charlie Green,8000,,ahorro
8000144,Bob Johnson,10000,,unknown
8000118,Diana Prince,7000,40,prestamo
8000114,Steve Rogers,10000,,unknown
8000103,Jane Smith,5000,,ahorro
8000150,Diana Prince,10000,25,-1
8000125,John Doe,,25,-1
8000150,Jane Smith,8000,150,hipoteca
8000123,John Doe,5000,35,unknown
8000120,John Doe,7000,30,prestamo
8000138,Bob Johnson,10000,30,-1
8000141,John Doe,12000,25,ahorro
8000113,Steve Rogers,7000,45,hipoteca
8000102,Charlie Green,12000,40,ahorro
8000137,Jane Smith,7000,150,ahorro
8000103,Diana Prince,10000,100,-1
8000136,Alice Brown,5000,25,prestamo
8000145,Steve Rogers,,100,-1
8000138,John Doe,10000,25,unknown
8000117,Diana Prince,12000,,hipoteca
8000131,Bob Johnson,10000,,-1
8000132,Unknown,12000,,prestamo
8000146,Bob Johnson,,30,-1
8000108,John Doe,8000,45,prestamo
8000112,Jane Smith,5000,40,unknown
8000119,Steve Rogers,5000,45,unknown
8000137,Alice Brown,8000,,-1
8000127,Charlie Green,7000,30,unknown
8000109,Unknown,,25,-1
8000118,John Doe,,40,hipoteca
8000121,John Doe,,25,ahorro
8000105,Bob Johnson,8000,40,ahorro
8000119,John Doe,8000,,ahorro
8000122,Bob Johnson,5000,40,ahorro
8000122,Diana Prince,7000,,ahorro
8000113,John Doe,12000,,ahorro
8000131,Bob Johnson,7000,35,-1
8000111,Steve Rogers,,,hipoteca
8000114,Diana Prince,,,ahorro
8000139,Charlie Green,5000,35,unknown
8000134,Bob Johnson,5000,25,prestamo
8000150,Alice Brown,7000,35,ahorro
8000103,John Doe,5000,,prestamo
8000108,Alice Brown,5000,30,unknown
8000140,Alice Brown,8000,40,ahorro
8000147,Charlie Green,7000,25,prestamo
8000110,Bob Johnson,7000,35,hipoteca
8000143,Charlie Green,10000,35,-1
8000137,Bob Johnson,5000,40,-1
8000124,John Doe,7000,,hipoteca
8000140,Alice Brown,5000,35,prestamo
8000112,Steve Rogers,8000,30,prestamo
8000102,Alice Brown,8000,45,prestamo
8000131,Diana Prince,5000,45,hipoteca
8000104,Steve Rogers,10000,25,prestamo
8000128,Diana Prince,,35,hipoteca
8000133,Alice Brown,,,hipoteca
8000138,Alice Brown,8000,45,prestamo
8000121,Bob Johnson,8000,35,hipoteca
8000130,John Doe,5000,25,prestamo
8000143,Diana Prince,,35,unknown
8000116,Diana Prince,,30,hipoteca
8000136,Diana Prince,5000,40,prestamo
8000105,Unknown,10000,45,prestamo
8000107,Alice Brown,10000,,hipoteca
8000135,Steve Rogers,12000,25,ahorro
8000126,John Doe,5000,45,ahorro
8000101,Alice Brown,8000,25,hipoteca
8000111,John Doe,,,ahorro
8000121,Steve Rogers,12000,30,-1
8000138,Alice Brown,12000,30,ahorro
8000116,Bob Johnson,,45,-1
8000101,John Doe,8000,30,hipoteca
8000133,John Doe,,25,ahorro
8000129,Diana Prince,8000,45,ahorro
8000138,Jane Smith,12000,30,prestamo
8000127,Diana Prince,7000,40,-1
8000137,Jane Smith,10000,45,hipoteca
8000115,Jane Smith,12000,45,-1
8000123,John Doe,5000,25,ahorro
8000109,Diana Prince,,,hipoteca
8000122,Charlie Green,10000,45,hipoteca
8000135,John Doe,10000,,-1
8000102,Jane Smith,5000,40,prestamo
8000110,Steve Rogers,,,hipoteca
8000112,Jane Smith,10000,,ahorro
8000132,Bob Johnson,10000,100,-1
8000104,Jane Smith,8000,,-1
8000120,Steve Rogers,,30,prestamo
8000126,Alice Brown,8000,,prestamo
8000124,Steve Rogers,,45,-1
8000127,Charlie Green,5000,150,ahorro
8000132,Diana Prince,8000,45,hipoteca
8000131,Jane Smith,10000,40,-1
8000123,Alice Brown,12000,35,hipoteca
8000134,John Doe,8000,40,-1
8000114,Steve Rogers,,45,unknown
8000111,Bob Johnson,,,prestamo
8000139,Charlie Green,10000,40,ahorro
8000133,John Doe,10000,35,-1
8000147,Charlie Green,10000,150,hipoteca
8000145,Bob Johnson,12000,35,hipoteca
8000104,Diana Prince,,30,ahorro
8000115,Diana Prince,,,hipoteca
8000144,Bob Johnson,12000,35,-1
8000101,Charlie Green,12000,35,hipoteca
8000134,Charlie Green,12000,30,-1
8000121,Bob Johnson,7000,30,hipoteca
8000114,Steve Rogers,7000,100,ahorro
8000145,Diana Prince,12000,35,prestamo
8000147,Steve Rogers,8000,30,ahorro
8000117,Alice Brown,5000,25,-1
8000131,Charlie Green,10000,,-1
8000115,Bob Johnson,8000,45,hipoteca
8000109,Jane Smith,5000,100,hipoteca
8000126,Alice Brown,8000,30,-1
8000143,Bob Johnson,10000,30,ahorro
8000114,Diana Prince,,,prestamo
8000139,Steve Rogers,,,ahorro
8000149,Bob Johnson,12000,45,-1
8000119,Steve Rogers,5000,,hipoteca
8000104,Steve Rogers,,45,-1
8000128,John Doe,8000,150,prestamo
8000120,Steve Rogers,7000,30,ahorro
8000110,Steve Rogers,10000,25,hipoteca
8000116,John Doe,12000,,unknown
8000133,Steve Rogers,,150,ahorro
8000135,Bob Johnson,7000,40,-1
8000142,Jane Smith,8000,40,unknown
8000134,Bob Johnson,10000,30,hipoteca
8000118,Charlie Green,12000,150,prestamo
8000134,Alice Brown,,45,-1
8000120,Charlie Green,7000,150,prestamo
8000132,Alice Brown,12000,,ahorro
8000126,Alice Brown,5000,40,prestamo
8000143,Alice Brown,,35,prestamo
8000104,Steve Rogers,,40,-1
8000141,Jane Smith,,40,prestamo
8000106,Alice Brown,5000,45,-1
8000105,Steve Rogers,10000,35,prestamo
8000150,Bob Johnson,12000,100,ahorro
8000133,Steve Rogers,10000,45,prestamo
8000149,Charlie Green,12000,25,-1
8000112,Diana Prince,10000,,-1
8000142,Bob Johnson,,100,hipoteca
8000106,Unknown,8000,25,hipoteca
8000131,Steve Rogers,,30,-1
8000102,John Doe,12000,,-1
8000105,Alice Brown,8000,25,prestamo
8000137,Alice Brown,,25,-1
8000143,Unknown,7000,,ahorro
8000141,Jane Smith,8000,30,prestamo
8000140,Steve Rogers,5000,150,prestamo
8000124,Jane Smith,12000,45,-1
8000143,Alice Brown,8000,40,ahorro
8000110,Alice Brown,5000,25,hipoteca
8000129,Jane Smith,10000,25,prestamo
8000118,John Doe,12000,,hipoteca
8000142,Jane Smith,8000,100,hipoteca
8000114,Diana Prince,5000,25,-1
8000104,Jane Smith,,25,unknown
8000130,Steve Rogers,,35,-1
8000139,Alice Brown,12000,35,unknown
8000150,Bob Johnson,10000,35,hipoteca
8000120,Jane Smith,,40,ahorro
8000119,Unknown,5000,,ahorro
8000128,Alice Brown,5000,40,-1
8000146,Charlie Green,7000,40,ahorro
8000125,John Doe,,40,ahorro
8000108,Alice Brown,8000,35,hipoteca
8000140,Diana Prince,7000,150,-1
8000150,Steve Rogers,7000,30,hipoteca
8000138,Unknown,8000,,prestamo
8000113,Diana Prince,8000,40,-1
8000115,Bob Johnson,8000,45,hipoteca
8000139,Jane Smith,,30,-1
8000147,John Doe,8000,40,unknown
8000109,John Doe,,30,ahorro
8000106,Bob Johnson,7000,100,-1
8000140,Bob Johnson,,150,ahorro
8000137,Diana Prince,8000,,-1
8000133,Steve Rogers,10000,25,prestamo
8000127,John Doe,8000,150,prestamo
8000116,Bob Johnson,12000,,prestamo
8000107,Jane Smith,,,hipoteca
8000117,John Doe,,100,ahorro
8000118,John Doe,,100,hipoteca
8000129,Alice Brown,5000,,ahorro
8000135,Unknown,10000,45,ahorro
8000116,Charlie Green,12000,,ahorro
8000107,Diana Prince,10000,,-1
8000105,Alice Brown,5000,45,-1
8000120,Jane Smith,7000,45,hipoteca
8000149,John Doe,10000,25,ahorro
8000137,Steve Rogers,7000,35,-1
8000138,John Doe,7000,100,ahorro
8000142,Bob Johnson,8000,35,-1
8000136,Alice Brown,,45,-1
8000104,Diana Prince,8000,30,-1
8000138,Charlie Green,7000,,hipoteca
8000123,Bob Johnson,12000,40,hipoteca
8000144,Alice Brown,10000,45,ahorro
8000149,Alice Brown,10000,,prestamo
8000148,Bob Johnson,7000,30,ahorro
8000109,Diana Prince,,30,ahorro
8000116,Diana Prince,5000,45,-1
8000119,John Doe,8000,100,hipoteca
8000139,John Doe,10000,35,ahorro
8000107,Steve Rogers,10000,25,prestamo
8000113,John Doe,8000,45,prestamo
8000114,Alice Brown,5000,,ahorro
8000127,Alice Brown,,,-1
8000116,John Doe,10000,,-1
8000142,Bob Johnson,7000,25,ahorro
8000135,John Doe,12000,40,prestamo
8000125,Diana Prince,5000,45,unknown
8000106,Charlie Green,8000,25,prestamo
8000121,Alice Brown,8000,45,ahorro
8000138,John Doe,10000,30,unknown
8000150,Charlie Green,12000,40,prestamo
8000140,Jane Smith,7000,25,prestamo
8000148,Diana Prince,10000,25,prestamo
8000148,Steve Rogers,,,prestamo
8000141,Bob Johnson,10000,100,ahorro
8000105,John Doe,,35,ahorro
8000105,Diana Prince,,100,prestamo
8000103,Unknown,7000,40,-1
8000148,Steve Rogers,5000,150,-1
8000109,Diana Prince,7000,25,-1
8000111,Alice Brown,5000,45,prestamo
8000113,Bob Johnson,5000,35,prestamo
8000142,Jane Smith,10000,25,prestamo
8000148,Steve Rogers,7000,,ahorro
8000144,Jane Smith,7000,25,-1
8000103,Bob Johnson,,100,-1
8000114,Alice Brown,8000,150,prestamo
8000129,Steve Rogers,5000,,prestamo
8000123,Steve Rogers,12000,,hipoteca
8000107,Jane Smith,10000,,prestamo
8000134,Steve Rogers,,35,-1
8000113,Diana Prince,10000,,hipoteca
8000116,Steve Rogers,7000,40,hipoteca
8000127,Diana Prince,5000,100,ahorro
8000125,Diana Prince,,,prestamo
8000129,Unknown,10000,35,prestamo
8000105,Jane Smith,12000,45,hipoteca
8000114,Alice Brown,7000,35,ahorro
8000145,Diana Prince,7000,45,prestamo
8000106,Bob Johnson,5000,35,-1
8000121,John Doe,12000,45,hipoteca
8000134,Steve Rogers,8000,,hipoteca
8000131,Bob Johnson,10000,,prestamo
8000131,John Doe,10000,100,unknown
8000129,Alice Brown,,30,prestamo
8000111,Steve Rogers,10000,30,ahorro
8000139,Jane Smith,8000,45,hipoteca
8000125,Jane Smith,5000,,ahorro
8000124,Diana Prince,10000,45,unknown
8000119,Unknown,5000,40,prestamo
8000144,John Doe,,25,hipoteca
8000146,Bob Johnson,5000,40,hipoteca
8000114,Alice Brown,7000,25,-1
8000113,Bob Johnson,12000,,hipoteca
8000127,Charlie Green,7000,150,-1
8000124,John Doe,12000,,-1
8000139,Jane Smith,10000,,hipoteca
8000108,Steve Rogers,5000,30,-1
8000136,John Doe,8000,35,-1
8000129,Steve Rogers,10000,45,hipoteca
8000123,John Doe,7000,40,unknown
8000103,John Doe,7000,150,ahorro
8000140,Bob Johnson,,40,unknown
8000129,John Doe,,40,prestamo
8000102,Charlie Green,10000,35,prestamo
8000142,Charlie Green,12000,,hipoteca
8000110,Bob Johnson,5000,45,-1
8000149,Bob Johnson,8000,25,hipoteca
8000142,Alice Brown,12000,,-1
8000130,Unknown,12000,100,ahorro
8000111,Steve Rogers,,,-1
8000107,John Doe,,35,-1
8000144,John Doe,10000,,unknown
8000142,Alice Brown,10000,25,ahorro
8000111,John Doe,,45,prestamo
8000105,Alice Brown,10000,25,prestamo
8000125,Alice Brown,10000,100,ahorro
8000125,Diana Prince,5000,35,prestamo
8000122,Charlie Green,8000,25,-1
8000137,Diana Prince,,100,prestamo
8000123,John Doe,7000,25,prestamo
8000138,Steve Rogers,,40,prestamo
8000137,Alice Brown,7000,40,ahorro
8000123,Unknown,10000,100,ahorro
8000122,Alice Brown,5000,,ahorro
8000139,Charlie Green,,25,hipoteca
8000110,Diana Prince,8000,40,-1
8000137,Jane Smith,8000,100,ahorro
8000139,Charlie Green,7000,150,prestamo
8000132,Charlie Green,5000,100,ahorro
8000143,Steve Rogers,8000,40,prestamo
8000144,Alice Brown,7000,,prestamo
8000148,Alice Brown,8000,100,-1
8000106,Diana Prince,7000,30,-1
8000137,Charlie Green,5000,40,hipoteca
8000106,Charlie Green,,35,hipoteca
8000118,Jane Smith,12000,35,ahorro
8000107,Jane Smith,,40,prestamo
8000143,Bob Johnson,12000,45,-1
8000140,Diana Prince,5000,100,prestamo
8000114,Bob Johnson,7000,,ahorro
8000109,Diana Prince,7000,25,-1
8000132,Unknown,5000,35,hipoteca
8000110,Steve Rogers,,25,hipoteca
8000139,Diana Prince,12000,100,unknown
8000150,Diana Prince,8000,,-1
8000102,Charlie Green,,30,ahorro
8000145,Steve Rogers,12000,30,ahorro
8000107,Jane Smith,,100,hipoteca
8000144,Charlie Green,8000,25,-1
8000116,Steve Rogers,,40,-1
8000135,Bob Johnson,,40,hipoteca
8000139,Charlie Green,10000,,-1
8000138,Bob Johnson,8000,,-1
8000142,Unknown,7000,45,hipoteca
8000123,Jane Smith,8000,40,unknown
8000127,Jane Smith,8000,100,ahorro
8000145,Bob Johnson,12000,25,-1
8000128,Jane Smith,,45,hipoteca
8000133,John Doe,12000,,prestamo
8000145,Jane Smith,7000,100,-1
8000145,Charlie Green,10000,30,unknown
8000124,Steve Rogers,10000,100,hipoteca
8000140,Charlie Green,,35,hipoteca
8000114,Bob Johnson,,,prestamo
8000101,Bob Johnson,8000,,ahorro
8000128,Jane Smith,8000,25,-1
8000128,Diana Prince,8000,40,ahorro
8000111,Jane Smith,7000,,ahorro
8000145,Steve Rogers,12000,100,ahorro
8000114,Steve Rogers,5000,,-1
8000119,John Doe,12000,35,-1
8000101,Bob Johnson,12000,100,hipoteca
8000107,Unknown,10000,30,-1
8000105,Steve Rogers,,35,hipoteca
8000104,John Doe,,45,ahorro
8000122,Bob Johnson,10000,,ahorro
8000128,Steve Rogers,8000,100,ahorro
8000117,Jane Smith,,25,-1
8000135,Alice Brown,8000,100,ahorro
8000149,Alice Brown,,35,ahorro
8000121,Jane Smith,12000,40,hipoteca
8000125,Bob Johnson,10000,30,-1
8000126,John Doe,10000,100,prestamo
8000138,Bob Johnson,,35,prestamo
8000149,Bob Johnson,5000,45,ahorro
8000134,Diana Prince,12000,40,prestamo
8000102,Jane Smith,12000,,hipoteca
8000120,Diana Prince,12000,45,-1
8000101,Bob Johnson,10000,35,-1
8000121,Alice Brown,5000,,-1
8000127,Bob Johnson,,,prestamo
8000140,Charlie Green,8000,30,prestamo
8000122,Unknown,10000,30,ahorro
8000136,John Doe,10000,35,prestamo
8000102,Alice Brown,5000,35,hipoteca
8000117,Unknown,5000,45,ahorro
8000128,Unknown,10000,30,prestamo
8000123,Alice Brown,7000,35,ahorro
8000108,John Doe,,,-1
8000134,John Doe,5000,45,-1
8000105,Alice Brown,,30,ahorro
8000138,Diana Prince,10000,30,-1
8000113,Bob Johnson,5000,100,hipoteca
8000134,Steve Rogers,5000,,prestamo
8000147,Steve Rogers,10000,150,-1
8000149,Steve Rogers,7000,25,ahorro
8000124,Unknown,12000,35,hipoteca
8000149,Alice Brown,10000,100,prestamo
8000106,Unknown,8000,25,ahorro
8000131,Charlie Green,,25,ahorro
8000111,Alice Brown,8000,,-1
8000129,Steve Rogers,5000,35,prestamo
8000121,Charlie Green,,45,prestamo
8000113,Diana Prince,5000,35,ahorro
8000135,Diana Prince,8000,40,prestamo
8000129,Steve Rogers,10000,,prestamo
8000116,John Doe,7000,30,hipoteca
8000147,Diana Prince,8000,45,hipoteca
8000106,Diana Prince,10000,35,ahorro
8000122,Diana Prince,10000,35,ahorro
8000106,John Doe,5000,25,-1
8000114,Diana Prince,12000,40,hipoteca
8000133,Jane Smith,12000,25,prestamo
8000102,Diana Prince,12000,30,hipoteca
8000108,Diana Prince,5000,25,unknown
8000120,Steve Rogers,5000,40,hipoteca
8000104,John Doe,7000,100,prestamo
8000107,Steve Rogers,5000,25,hipoteca
8000117,Bob Johnson,5000,100,prestamo
8000141,Jane Smith,12000,100,prestamo
8000115,Alice Brown,12000,150,prestamo
8000103,Bob Johnson,7000,30,ahorro
8000107,Diana Prince,8000,25,hipoteca
8000113,Steve Rogers,8000,25,-1
8000101,Bob Johnson,,100,prestamo
8000138,Charlie Green,12000,,hipoteca
8000128,Diana Prince,7000,35,prestamo
8000146,Steve Rogers,10000,,-1
8000109,Bob Johnson,10000,,-1
8000108,John Doe,8000,25,prestamo
8000135,Jane Smith,12000,30,unknown
8000108,Jane Smith,5000,35,prestamo
8000142,Bob Johnson,,100,prestamo
8000102,Steve Rogers,7000,40,-1
8000110,Steve Rogers,7000,30,ahorro
8000110,Unknown,10000,,-1
8000114,Unknown,8000,35,ahorro
8000132,John Doe,12000,45,prestamo
8000145,Diana Prince,8000,100,-1
8000108,Diana Prince,7000,30,-1
8000104,Bob Johnson,10000,25,prestamo
8000111,Charlie Green,10000,100,hipoteca
8000125,John Doe,7000,25,prestamo
8000136,Alice Brown,8000,35,hipoteca
8000147,Bob Johnson,5000,,-1
8000116,Steve Rogers,10000,100,hipoteca
8000106,Alice Brown,8000,40,prestamo
8000111,Jane Smith,,,prestamo
8000143,Jane Smith,10000,40,-1
8000123,Diana Prince,,25,ahorro
8000127,Steve Rogers,12000,25,-1
8000137,Diana Prince,10000,,hipoteca
8000121,John Doe,7000,25,-1
8000106,Steve Rogers,,35,ahorro
8000146,Diana Prince,10000,30,-1
8000105,John Doe,,30,-1
8000109,John Doe,7000,40,prestamo
8000142,Alice Brown,8000,25,-1
8000114,Jane Smith,,150,hipoteca
8000126,Diana Prince,5000,45,-1
8000113,Diana Prince,5000,25,-1
8000118,Steve Rogers,,45,ahorro
8000119,Jane Smith,,35,prestamo
8000138,Steve Rogers,5000,,hipoteca
8000135,Alice Brown,,45,prestamo
8000112,Steve Rogers,,40,prestamo
8000115,John Doe,8000,100,-1
8000125,Bob Johnson,7000,150,prestamo
8000131,Bob Johnson,10000,150,-1
8000122,John Doe,12000,100,hipoteca
8000130,Steve Rogers,5000,30,ahorro
8000126,John Doe,10000,,-1
8000106,John Doe,12000,35,prestamo
8000139,Alice Brown,7000,35,unknown
8000136,Bob Johnson,,,hipoteca
8000136,Steve Rogers,,40,-1
8000122,Bob Johnson,10000,40,ahorro
8000101,Jane Smith,10000,30,hipoteca
8000147,Steve Rogers,12000,,-1
8000128,John Doe,5000,30,prestamo
8000142,Charlie Green,7000,,prestamo
8000143,Jane Smith,10000,25,-1
8000119,John Doe,5000,35,prestamo
8000111,John Doe,12000,100,-1
8000108,Alice Brown,5000,45,ahorro
8000121,Alice Brown,8000,30,-1
8000107,John Doe,,45,-1
8000125,Alice Brown,,30,prestamo
8000124,Jane Smith,10000,45,prestamo
8000123,Diana Prince,10000,25,ahorro
8000116,Diana Prince,10000,25,-1
8000146,Unknown,12000,25,hipoteca
8000122,Jane Smith,,35,hipoteca
8000101,Jane Smith,12000,40,-1
8000103,Bob Johnson,7000,,prestamo
8000111,John Doe,12000,100,prestamo
8000121,Bob Johnson,,100,prestamo
8000115,Alice Brown,8000,40,hipoteca
8000135,Bob Johnson,10000,30,prestamo
8000114,Diana Prince,8000,30,-1
8000149,Steve Rogers,8000,25,prestamo
8000108,Diana Prince,10000,35,ahorro
8000141,Steve Rogers,,40,-1
8000129,Steve Rogers,7000,30,-1
8000108,Jane Smith,8000,25,-1
8000115,Charlie Green,5000,35,prestamo
8000142,Diana Prince,8000,,prestamo
8000150,Bob Johnson,8000,25,hipoteca
8000113,Jane Smith,8000,45,hipoteca
8000101,Bob Johnson,12000,30,hipoteca
8000105,Alice Brown,8000,35,-1
8000127,Charlie Green,8000,100,hipoteca
8000149,Bob Johnson,10000,25,-1
8000134,Diana Prince,,45,hipoteca
8000110,Charlie Green,10000,25,prestamo
8000148,Charlie Green,12000,100,ahorro
8000115,Bob Johnson,,30,prestamo
8000135,John Doe,10000,100,hipoteca
8000140,John Doe,7000,30,prestamo
8000113,Jane Smith,8000,35,-1
8000108,Jane Smith,,35,ahorro
8000130,Steve Rogers,12000,45,hipoteca
8000122,Alice Brown,5000,30,ahorro
8000144,John Doe,7000,45,ahorro
8000132,Unknown,5000,,-1
8000108,Charlie Green,8000,,prestamo
8000132,Bob Johnson,5000,25,ahorro
8000130,John Doe,12000,30,unknown
8000104,Bob Johnson,,,prestamo
8000102,Alice Brown,12000,30,-1
8000129,Bob Johnson,7000,,ahorro
8000141,Alice Brown,8000,25,prestamo
8000128,John Doe,12000,40,ahorro
8000122,Steve Rogers,10000,40,ahorro
8000123,Charlie Green,,,prestamo
8000104,Steve Rogers,5000,25,hipoteca
8000107,Diana Prince,5000,45,unknown
8000128,Diana Prince,8000,35,ahorro
8000113,Alice Brown,8000,35,hipoteca
8000117,Alice Brown,,45,hipoteca
8000129,Jane Smith,,30,-1
8000133,John Doe,7000,150,-1
8000113,Jane Smith,,25,prestamo
8000104,Alice Brown,7000,45,hipoteca
8000123,Alice Brown,,25,hipoteca
8000109,Alice Brown,12000,40,hipoteca
8000129,Alice Brown,5000,45,ahorro
8000146,Charlie Green,12000,100,hipoteca
8000141,Bob Johnson,5000,40,prestamo
8000127,Diana Prince,8000,35,-1
8000116,Diana Prince,7000,100,ahorro
8000126,Charlie Green,7000,100,hipoteca
8000135,Alice Brown,7000,,-1
8000111,John Doe,10000,35,hipoteca
8000119,John Doe,10000,100,-1
8000123,Bob Johnson,5000,45,ahorro
8000129,Unknown,7000,35,-1
8000105,Steve Rogers,10000,35,ahorro
8000116,Alice Brown,10000,30,-1
8000101,Charlie Green,8000,100,prestamo
8000117,Diana Prince,12000,30,prestamo
8000106,John Doe,5000,35,ahorro
8000139,Charlie Green,,25,-1
8000114,Steve Rogers,,100,prestamo
8000134,Bob Johnson,10000,35,hipoteca
9000137,Bob Johnson,7000,,prestamo
9000114,Unknown,,30,-1
9000133,Alice Brown,12000,100,hipoteca
9000106,Jane Smith,12000,40,prestamo
9000122,Bob Johnson,7000,40,hipoteca
9000108,Jane Smith,12000,100,prestamo
9000124,Bob Johnson,12000,35,hipoteca
9000138,Steve Rogers,10000,25,-1
9000113,Charlie Green,,35,hipoteca
9000133,Steve Rogers,12000,40,prestamo
9000102,Alice Brown,12000,45,-1
9000130,Diana Prince,12000,45,hipoteca
9000137,Steve Rogers,12000,30,ahorro
9000145,Charlie Green,8000,150,ahorro
9000127,Bob Johnson,5000,30,ahorro
9000117,Steve Rogers,12000,100,ahorro
9000128,Diana Prince,7000,100,prestamo
9000147,Alice Brown,8000,100,hipoteca
9000148,John Doe,7000,,prestamo
9000142,Steve Rogers,5000,,-1
9000109,Charlie Green,7000,45,hipoteca
9000103,Jane Smith,8000,30,-1
9000110,Unknown,5000,35,-1
9000111,Diana Prince,10000,,hipoteca
9000136,Charlie Green,8000,100,-1
9000146,Steve Rogers,,30,ahorro
9000134,Charlie Green,8000,150,-1
9000113,Alice Brown,10000,45,prestamo
9000107,Alice Brown,,25,prestamo
9000111,Diana Prince,5000,30,prestamo
9000103,Jane Smith,7000,40,unknown
9000110,Jane Smith,8000,100,ahorro
9000116,Diana Prince,,,prestamo
9000105,Diana Prince,10000,25,prestamo
9000141,Unknown,7000,,ahorro
9000120,John Doe,,,-1
9000143,Steve Rogers,12000,30,ahorro
9000140,John Doe,,45,-1
9000107,Diana Prince,,25,ahorro
